login,time,total_pnl,by_symbol,num_positions
183459647,2025-07-25T00:43:35.817244,-0.86,"{""GBPCADc"": 9.65, ""EURUSDc"": -0.59, ""AUDJPYc"": -0.15, ""EURNZDc"": -0.07, ""USDCHFc"": -7.97}",5
263006287,2025-07-25T00:43:35.832532,11.49,"{""NZDUSDc"": -2.36, ""GBPJPYc"": 7.89, ""EURCADc"": -0.95, ""AUDCHFc"": 7.41, ""EURUSDc"": -0.48}",5
183459647,2025-07-25T00:43:45.837778,-1.08,"{""GBPCADc"": 9.53, ""EURUSDc"": -0.65, ""AUDJPYc"": -0.14, ""EURNZDc"": -0.1, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:43:45.853249,11.53,"{""NZDUSDc"": -2.35, ""GBPJPYc"": 8.0, ""EURCADc"": -0.97, ""AUDCHFc"": 7.41, ""EURUSDc"": -0.54}",5
183459647,2025-07-25T00:43:55.857766,-1.06,"{""GBPCADc"": 9.54, ""EURUSDc"": -0.65, ""AUDJPYc"": -0.14, ""EURNZDc"": -0.09, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:43:55.873006,11.53,"{""NZDUSDc"": -2.35, ""GBPJPYc"": 8.0, ""EURCADc"": -0.98, ""AUDCHFc"": 7.42, ""EURUSDc"": -0.54}",5
263006287,2025-07-25T00:44:05.879837,11.51,"{""NZDUSDc"": -2.35, ""GBPJPYc"": 7.98, ""EURCADc"": -0.97, ""AUDCHFc"": 7.42, ""EURUSDc"": -0.55}",5
183459647,2025-07-25T00:44:05.880838,-1.04,"{""GBPCADc"": 9.55, ""EURUSDc"": -0.66, ""AUDJPYc"": -0.14, ""EURNZDc"": -0.09, ""USDCHFc"": -7.97}",5
183459647,2025-07-25T00:44:15.906609,-1.25,"{""GBPCADc"": 9.43, ""EURUSDc"": -0.7, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.11, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:44:15.906609,11.5,"{""NZDUSDc"": -2.38, ""GBPJPYc"": 8.11, ""EURCADc"": -1.03, ""AUDCHFc"": 7.41, ""EURUSDc"": -0.59}",5
183459647,2025-07-25T00:44:25.926004,-1.3,"{""GBPCADc"": 9.43, ""EURUSDc"": -0.75, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.11, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:44:25.940720,11.43,"{""NZDUSDc"": -2.38, ""GBPJPYc"": 8.11, ""EURCADc"": -1.06, ""AUDCHFc"": 7.42, ""EURUSDc"": -0.64}",5
183459647,2025-07-25T00:44:35.936576,-1.23,"{""GBPCADc"": 9.49, ""EURUSDc"": -0.76, ""AUDJPYc"": -0.11, ""EURNZDc"": -0.1, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:44:35.951992,11.46,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 8.12, ""EURCADc"": -1.01, ""AUDCHFc"": 7.41, ""EURUSDc"": -0.65}",5
263006287,2025-07-25T00:44:47.868721,11.41,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 8.11, ""EURCADc"": -1.01, ""AUDCHFc"": 7.37, ""EURUSDc"": -0.65}",5
183459647,2025-07-25T00:44:47.868721,-1.32,"{""GBPCADc"": 9.5, ""EURUSDc"": -0.76, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.13, ""USDCHFc"": -8.08}",5
263006287,2025-07-25T00:44:57.885642,11.4,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 8.11, ""EURCADc"": -1.01, ""AUDCHFc"": 7.38, ""EURUSDc"": -0.67}",5
183459647,2025-07-25T00:44:57.900808,-1.34,"{""GBPCADc"": 9.5, ""EURUSDc"": -0.78, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.13, ""USDCHFc"": -8.08}",5
263006287,2025-07-25T00:45:07.911834,11.38,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 8.09, ""EURCADc"": -1.02, ""AUDCHFc"": 7.38, ""EURUSDc"": -0.66}",5
183459647,2025-07-25T00:45:07.911834,-1.3,"{""GBPCADc"": 9.53, ""EURUSDc"": -0.77, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.13, ""USDCHFc"": -8.08}",5
263006287,2025-07-25T00:45:17.931634,11.11,"{""NZDUSDc"": -2.46, ""GBPJPYc"": 8.05, ""EURCADc"": -1.1, ""AUDCHFc"": 7.42, ""EURUSDc"": -0.78}",5
183459647,2025-07-25T00:45:17.946098,-1.49,"{""GBPCADc"": 9.45, ""EURUSDc"": -0.89, ""AUDJPYc"": -0.08, ""EURNZDc"": -0.11, ""USDCHFc"": -8.13}",5
263006287,2025-07-25T00:45:27.954729,10.76,"{""NZDUSDc"": -2.5, ""GBPJPYc"": 8.07, ""EURCADc"": -1.23, ""AUDCHFc"": 7.36, ""EURUSDc"": -0.92}",5
183459647,2025-07-25T00:45:27.954729,-1.94,"{""GBPCADc"": 9.36, ""EURUSDc"": -1.03, ""AUDJPYc"": -0.09, ""EURNZDc"": -0.16, ""USDCHFc"": -8.29}",5
263006287,2025-07-25T00:45:36.169324,10.59,"{""NZDUSDc"": -2.53, ""GBPJPYc"": 7.98, ""EURCADc"": -1.26, ""AUDCHFc"": 7.36, ""EURUSDc"": -0.94}",5
183459647,2025-07-25T00:45:36.200000,-2.06,"{""GBPCADc"": 9.36, ""EURUSDc"": -1.05, ""AUDJPYc"": -0.1, ""EURNZDc"": -0.17, ""USDCHFc"": -8.37}",5
263006287,2025-07-25T00:45:46.195601,10.54,"{""NZDUSDc"": -2.54, ""GBPJPYc"": 7.95, ""EURCADc"": -1.26, ""AUDCHFc"": 7.38, ""EURUSDc"": -0.97}",5
183459647,2025-07-25T00:45:46.211061,-2.08,"{""GBPCADc"": 9.38, ""EURUSDc"": -1.08, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.16, ""USDCHFc"": -8.37}",5
263006287,2025-07-25T00:45:56.218703,10.47,"{""NZDUSDc"": -2.53, ""GBPJPYc"": 7.9, ""EURCADc"": -1.28, ""AUDCHFc"": 7.38, ""EURUSDc"": -0.98}",5
183459647,2025-07-25T00:45:56.232839,-2.07,"{""GBPCADc"": 9.41, ""EURUSDc"": -1.09, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.18, ""USDCHFc"": -8.36}",5
263006287,2025-07-25T00:46:06.235851,10.63,"{""NZDUSDc"": -2.47, ""GBPJPYc"": 7.8, ""EURCADc"": -1.25, ""AUDCHFc"": 7.41, ""EURUSDc"": -0.84}",5
183459647,2025-07-25T00:46:06.251274,-1.69,"{""GBPCADc"": 9.53, ""EURUSDc"": -0.95, ""AUDJPYc"": -0.14, ""EURNZDc"": -0.2, ""USDCHFc"": -8.2}",5
263006287,2025-07-25T00:46:16.258446,10.7,"{""NZDUSDc"": -2.48, ""GBPJPYc"": 7.78, ""EURCADc"": -1.21, ""AUDCHFc"": 7.46, ""EURUSDc"": -0.83}",5
183459647,2025-07-25T00:46:16.258446,-1.5899999999999999,"{""GBPCADc"": 9.52, ""EURUSDc"": -0.94, ""AUDJPYc"": -0.13, ""EURNZDc"": -0.16, ""USDCHFc"": -8.15}",5
263006287,2025-07-25T00:46:26.271514,10.74,"{""NZDUSDc"": -2.48, ""GBPJPYc"": 7.81, ""EURCADc"": -1.21, ""AUDCHFc"": 7.47, ""EURUSDc"": -0.83}",5
183459647,2025-07-25T00:46:26.287567,-1.54,"{""GBPCADc"": 9.52, ""EURUSDc"": -0.94, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.14, ""USDCHFc"": -8.13}",5
263006287,2025-07-25T00:46:36.287218,10.85,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.68, ""EURCADc"": -1.11, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.73}",5
183459647,2025-07-25T00:46:36.302141,-1.24,"{""GBPCADc"": 9.65, ""EURUSDc"": -0.84, ""AUDJPYc"": -0.15, ""EURNZDc"": -0.09, ""USDCHFc"": -8.08}",5
263006287,2025-07-25T00:46:46.310455,10.86,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.62, ""EURCADc"": -1.1, ""AUDCHFc"": 7.46, ""EURUSDc"": -0.7}",5
183459647,2025-07-25T00:46:46.310455,-1.2,"{""GBPCADc"": 9.73, ""EURUSDc"": -0.81, ""AUDJPYc"": -0.17, ""EURNZDc"": -0.17, ""USDCHFc"": -8.05}",5
263006287,2025-07-25T00:46:56.329645,10.79,"{""NZDUSDc"": -2.43, ""GBPJPYc"": 7.62, ""EURCADc"": -1.11, ""AUDCHFc"": 7.46, ""EURUSDc"": -0.73}",5
183459647,2025-07-25T00:46:56.344016,-1.2,"{""GBPCADc"": 9.72, ""EURUSDc"": -0.84, ""AUDJPYc"": -0.16, ""EURNZDc"": -0.14, ""USDCHFc"": -8.05}",5
263006287,2025-07-25T00:47:06.359661,10.91,"{""NZDUSDc"": -2.43, ""GBPJPYc"": 7.68, ""EURCADc"": -1.1, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.73}",5
183459647,2025-07-25T00:47:06.359661,-1.11,"{""GBPCADc"": 9.73, ""EURUSDc"": -0.84, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.13, ""USDCHFc"": -8.02}",5
183459647,2025-07-25T00:47:16.381590,-0.91,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.11, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:47:16.392153,11.06,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 7.66, ""EURCADc"": -1.04, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.63}",5
263006287,2025-07-25T00:47:26.397300,11.0,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.63, ""EURCADc"": -1.06, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.63}",5
183459647,2025-07-25T00:47:26.397300,-0.9,"{""GBPCADc"": 9.77, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.11, ""EURNZDc"": -0.08, ""USDCHFc"": -8.01}",5
263006287,2025-07-25T00:47:36.419382,10.96,"{""NZDUSDc"": -2.41, ""GBPJPYc"": 7.56, ""EURCADc"": -1.06, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.62}",5
183459647,2025-07-25T00:47:36.446799,-0.9,"{""GBPCADc"": 9.76, ""EURUSDc"": -0.73, ""AUDJPYc"": -0.13, ""EURNZDc"": -0.08, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:47:46.443926,10.95,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.56, ""EURCADc"": -1.07, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.63}",5
183459647,2025-07-25T00:47:46.458558,-0.92,"{""GBPCADc"": 9.76, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.13, ""EURNZDc"": -0.08, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:47:56.455098,10.98,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.58, ""EURCADc"": -1.07, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.62}",5
183459647,2025-07-25T00:47:56.467808,-0.9,"{""GBPCADc"": 9.76, ""EURUSDc"": -0.73, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.08, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:48:06.464228,10.95,"{""NZDUSDc"": -2.41, ""GBPJPYc"": 7.55, ""EURCADc"": -1.07, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.63}",5
183459647,2025-07-25T00:48:06.479875,-0.9,"{""GBPCADc"": 9.76, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.11, ""EURNZDc"": -0.08, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:48:16.479867,10.97,"{""NZDUSDc"": -2.41, ""GBPJPYc"": 7.58, ""EURCADc"": -1.07, ""AUDCHFc"": 7.52, ""EURUSDc"": -0.63}",5
183459647,2025-07-25T00:48:16.495176,-0.89,"{""GBPCADc"": 9.76, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.1, ""EURNZDc"": -0.08, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:48:26.509965,11.07,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.64, ""EURCADc"": -1.04, ""AUDCHFc"": 7.49, ""EURUSDc"": -0.6}",5
183459647,2025-07-25T00:48:26.509965,-0.84,"{""GBPCADc"": 9.77, ""EURUSDc"": -0.71, ""AUDJPYc"": -0.1, ""EURNZDc"": -0.07, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:48:36.539772,11.12,"{""NZDUSDc"": -2.41, ""GBPJPYc"": 7.64, ""EURCADc"": -1.03, ""AUDCHFc"": 7.52, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:48:36.554984,-0.72,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.69, ""AUDJPYc"": -0.05, ""EURNZDc"": -0.04, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:48:46.553008,11.12,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.64, ""EURCADc"": -1.03, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:48:46.568647,-0.77,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.69, ""AUDJPYc"": -0.07, ""EURNZDc"": -0.07, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:48:56.566838,11.07,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.6, ""EURCADc"": -1.02, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.57}",5
183459647,2025-07-25T00:48:56.582084,-0.77,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.68, ""AUDJPYc"": -0.08, ""EURNZDc"": -0.02, ""USDCHFc"": -8.05}",5
263006287,2025-07-25T00:49:06.580111,11.12,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 7.63, ""EURCADc"": -0.99, ""AUDCHFc"": 7.49, ""EURUSDc"": -0.6}",5
183459647,2025-07-25T00:49:06.595187,-0.69,"{""GBPCADc"": 9.84, ""EURUSDc"": -0.71, ""AUDJPYc"": -0.05, ""EURNZDc"": -0.02, ""USDCHFc"": -8.02}",5
183459647,2025-07-25T00:49:16.607934,-0.68,"{""GBPCADc"": 9.84, ""EURUSDc"": -0.65, ""AUDJPYc"": -0.07, ""EURNZDc"": -0.05, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:49:16.607934,11.1,"{""NZDUSDc"": -2.39, ""GBPJPYc"": 7.62, ""EURCADc"": -1.05, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.54}",5
183459647,2025-07-25T00:49:26.641667,-0.66,"{""GBPCADc"": 9.8, ""EURUSDc"": -0.64, ""AUDJPYc"": -0.07, ""EURNZDc"": -0.03, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:49:26.656136,11.17,"{""NZDUSDc"": -2.38, ""GBPJPYc"": 7.63, ""EURCADc"": -1.02, ""AUDCHFc"": 7.49, ""EURUSDc"": -0.53}",5
183459647,2025-07-25T00:49:36.660140,-0.65,"{""GBPCADc"": 9.78, ""EURUSDc"": -0.65, ""AUDJPYc"": -0.05, ""EURNZDc"": 0.0, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:49:36.675167,11.24,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.68, ""EURCADc"": -0.99, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.54}",5
183459647,2025-07-25T00:49:46.668189,-0.58,"{""GBPCADc"": 9.8, ""EURUSDc"": -0.63, ""AUDJPYc"": -0.05, ""EURNZDc"": 0.02, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:49:46.683701,11.26,"{""NZDUSDc"": -2.4, ""GBPJPYc"": 7.67, ""EURCADc"": -0.98, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.52}",5
183459647,2025-07-25T00:49:56.681983,-0.6,"{""GBPCADc"": 9.75, ""EURUSDc"": -0.64, ""AUDJPYc"": -0.03, ""EURNZDc"": 0.05, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:49:56.698553,11.26,"{""NZDUSDc"": -2.43, ""GBPJPYc"": 7.7, ""EURCADc"": -0.99, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.53}",5
183459647,2025-07-25T00:50:06.693122,-0.53,"{""GBPCADc"": 9.78, ""EURUSDc"": -0.64, ""AUDJPYc"": 0.01, ""EURNZDc"": 0.05, ""USDCHFc"": -8.0}",5
263006287,2025-07-25T00:50:06.709914,11.31,"{""NZDUSDc"": -2.42, ""GBPJPYc"": 7.74, ""EURCADc"": -0.99, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.53}",5
183459647,2025-07-25T00:50:16.703466,-0.54,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.69, ""AUDJPYc"": 0.01, ""EURNZDc"": 0.1, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:50:16.730699,11.19,"{""NZDUSDc"": -2.47, ""GBPJPYc"": 7.73, ""EURCADc"": -1.02, ""AUDCHFc"": 7.55, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:50:26.723393,-0.6,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.69, ""AUDJPYc"": 0.01, ""EURNZDc"": 0.04, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:50:26.739932,11.21,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.76, ""EURCADc"": -1.03, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:50:36.731424,-0.57,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.68, ""AUDJPYc"": 0.02, ""EURNZDc"": 0.05, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:50:36.747012,11.23,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.77, ""EURCADc"": -1.02, ""AUDCHFc"": 7.52, ""EURUSDc"": -0.57}",5
183459647,2025-07-25T00:50:46.751278,-0.48,"{""GBPCADc"": 9.84, ""EURUSDc"": -0.69, ""AUDJPYc"": 0.03, ""EURNZDc"": 0.08, ""USDCHFc"": -8.01}",5
263006287,2025-07-25T00:50:46.767408,11.27,"{""NZDUSDc"": -2.46, ""GBPJPYc"": 7.78, ""EURCADc"": -0.98, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:50:56.772049,-0.51,"{""GBPCADc"": 9.86, ""EURUSDc"": -0.69, ""AUDJPYc"": 0.02, ""EURNZDc"": 0.04, ""USDCHFc"": -8.01}",5
263006287,2025-07-25T00:50:56.787211,11.28,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.79, ""EURCADc"": -0.99, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.58}",5
263006287,2025-07-25T00:51:06.792668,11.18,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.79, ""EURCADc"": -1.03, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.64}",5
183459647,2025-07-25T00:51:06.792668,-0.62,"{""GBPCADc"": 9.85, ""EURUSDc"": -0.75, ""AUDJPYc"": 0.01, ""EURNZDc"": 0.01, ""USDCHFc"": -8.01}",5
263006287,2025-07-25T00:51:16.811320,11.2,"{""NZDUSDc"": -2.42, ""GBPJPYc"": 7.74, ""EURCADc"": -1.03, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:51:16.825520,-0.59,"{""GBPCADc"": 9.84, ""EURUSDc"": -0.69, ""AUDJPYc"": -0.01, ""EURNZDc"": -0.01, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:51:26.826322,10.99,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.68, ""EURCADc"": -1.08, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.65}",5
183459647,2025-07-25T00:51:26.834358,-0.78,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.76, ""AUDJPYc"": -0.03, ""EURNZDc"": -0.01, ""USDCHFc"": -8.04}",5
263006287,2025-07-25T00:51:36.845219,10.72,"{""NZDUSDc"": -2.48, ""GBPJPYc"": 7.6, ""EURCADc"": -1.12, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.74}",5
183459647,2025-07-25T00:51:36.872022,-0.99,"{""GBPCADc"": 9.76, ""EURUSDc"": -0.85, ""AUDJPYc"": -0.07, ""EURNZDc"": 0.01, ""USDCHFc"": -8.11}",5
183459647,2025-07-25T00:51:45.446296,-1.05,"{""GBPCADc"": 9.78, ""EURUSDc"": -0.87, ""AUDJPYc"": -0.08, ""EURNZDc"": 0.01, ""USDCHFc"": -8.16}",5
263006287,2025-07-25T00:51:45.476909,10.59,"{""NZDUSDc"": -2.51, ""GBPJPYc"": 7.54, ""EURCADc"": -1.14, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.76}",5
183459647,2025-07-25T00:51:55.469804,-1.11,"{""GBPCADc"": 9.78, ""EURUSDc"": -0.88, ""AUDJPYc"": -0.11, ""EURNZDc"": -0.01, ""USDCHFc"": -8.16}",5
263006287,2025-07-25T00:51:55.499782,10.56,"{""NZDUSDc"": -2.5, ""GBPJPYc"": 7.54, ""EURCADc"": -1.14, ""AUDCHFc"": 7.45, ""EURUSDc"": -0.77}",5
183459647,2025-07-25T00:52:05.488432,-1.05,"{""GBPCADc"": 9.78, ""EURUSDc"": -0.85, ""AUDJPYc"": -0.11, ""EURNZDc"": -0.01, ""USDCHFc"": -8.13}",5
263006287,2025-07-25T00:52:05.518433,10.61,"{""NZDUSDc"": -2.5, ""GBPJPYc"": 7.54, ""EURCADc"": -1.14, ""AUDCHFc"": 7.47, ""EURUSDc"": -0.74}",5
183459647,2025-07-25T00:52:15.503183,-1.05,"{""GBPCADc"": 9.77, ""EURUSDc"": -0.85, ""AUDJPYc"": -0.1, ""EURNZDc"": -0.04, ""USDCHFc"": -8.1}",5
263006287,2025-07-25T00:52:15.534259,10.65,"{""NZDUSDc"": -2.49, ""GBPJPYc"": 7.56, ""EURCADc"": -1.14, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.74}",5
183459647,2025-07-25T00:52:25.521189,-1.03,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.85, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.01, ""USDCHFc"": -8.11}",5
263006287,2025-07-25T00:52:25.551486,10.65,"{""NZDUSDc"": -2.49, ""GBPJPYc"": 7.54, ""EURCADc"": -1.12, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.74}",5
183459647,2025-07-25T00:52:35.540196,-1.02,"{""GBPCADc"": 9.79, ""EURUSDc"": -0.84, ""AUDJPYc"": -0.12, ""EURNZDc"": -0.02, ""USDCHFc"": -8.1}",5
263006287,2025-07-25T00:52:35.571452,10.69,"{""NZDUSDc"": -2.49, ""GBPJPYc"": 7.54, ""EURCADc"": -1.11, ""AUDCHFc"": 7.5, ""EURUSDc"": -0.73}",5
183459647,2025-07-25T00:52:45.554777,-0.74,"{""GBPCADc"": 9.89, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.1, ""EURNZDc"": -0.02, ""USDCHFc"": -8.04}",5
263006287,2025-07-25T00:52:45.585450,10.91,"{""NZDUSDc"": -2.44, ""GBPJPYc"": 7.53, ""EURCADc"": -1.02, ""AUDCHFc"": 7.49, ""EURUSDc"": -0.63}",5
183459647,2025-07-25T00:52:55.565331,-0.53,"{""GBPCADc"": 9.98, ""EURUSDc"": -0.75, ""AUDJPYc"": -0.06, ""EURNZDc"": 0.05, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:52:55.596631,11.04,"{""NZDUSDc"": -2.48, ""GBPJPYc"": 7.57, ""EURCADc"": -0.92, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.64}",5
183459647,2025-07-25T00:53:05.593895,-0.51,"{""GBPCADc"": 9.99, ""EURUSDc"": -0.74, ""AUDJPYc"": -0.06, ""EURNZDc"": 0.05, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:53:05.605175,11.05,"{""NZDUSDc"": -2.48, ""GBPJPYc"": 7.57, ""EURCADc"": -0.92, ""AUDCHFc"": 7.53, ""EURUSDc"": -0.63}",5
183459647,2025-07-25T00:53:15.617337,-0.29,"{""GBPCADc"": 10.1, ""EURUSDc"": -0.64, ""AUDJPYc"": -0.06, ""EURNZDc"": 0.05, ""USDCHFc"": -8.01}",5
263006287,2025-07-25T00:53:15.628807,11.21,"{""NZDUSDc"": -2.43, ""GBPJPYc"": 7.51, ""EURCADc"": -0.84, ""AUDCHFc"": 7.52, ""EURUSDc"": -0.53}",5
183459647,2025-07-25T00:53:25.652240,-0.43,"{""GBPCADc"": 10.02, ""EURUSDc"": -0.69, ""AUDJPYc"": -0.06, ""EURNZDc"": 0.08, ""USDCHFc"": -8.05}",5
263006287,2025-07-25T00:53:25.661946,11.11,"{""NZDUSDc"": -2.44, ""GBPJPYc"": 7.48, ""EURCADc"": -0.84, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.58}",5
183459647,2025-07-25T00:53:35.681890,-0.23,"{""GBPCADc"": 10.04, ""EURUSDc"": -0.59, ""AUDJPYc"": -0.06, ""EURNZDc"": 0.16, ""USDCHFc"": -8.05}",5
263006287,2025-07-25T00:53:35.705742,11.26,"{""NZDUSDc"": -2.45, ""GBPJPYc"": 7.51, ""EURCADc"": -0.81, ""AUDCHFc"": 7.51, ""EURUSDc"": -0.48}",5
183459647,2025-07-25T00:53:45.697020,-0.28,"{""GBPCADc"": 10.01, ""EURUSDc"": -0.59, ""AUDJPYc"": -0.03, ""EURNZDc"": 0.1, ""USDCHFc"": -8.04}",5
263006287,2025-07-25T00:53:45.713014,11.36,"{""NZDUSDc"": -2.41, ""GBPJPYc"": 7.62, ""EURCADc"": -0.84, ""AUDCHFc"": 7.49, ""EURUSDc"": -0.48}",5
183459647,2025-07-25T00:53:55.720813,-0.27,"{""GBPCADc"": 10.02, ""EURUSDc"": -0.59, ""AUDJPYc"": -0.03, ""EURNZDc"": 0.08, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:53:55.720813,11.32,"{""NZDUSDc"": -2.41, ""GBPJPYc"": 7.6, ""EURCADc"": -0.85, ""AUDCHFc"": 7.48, ""EURUSDc"": -0.48}",5
183459647,2025-07-25T00:54:05.729579,-0.23,"{""GBPCADc"": 10.03, ""EURUSDc"": -0.58, ""AUDJPYc"": -0.03, ""EURNZDc"": 0.1, ""USDCHFc"": -8.02}",5
263006287,2025-07-25T00:54:05.744916,11.33,"{""NZDUSDc"": -2.42, ""GBPJPYc"": 7.59, ""EURCADc"": -0.84, ""AUDCHFc"": 7.49, ""EURUSDc"": -0.47}",5
183459647,2025-07-25T00:54:15.748803,-0.04,"{""GBPCADc"": 10.11, ""EURUSDc"": -0.48, ""AUDJPYc"": -0.06, ""EURNZDc"": 0.11, ""USDCHFc"": -7.99}",5
263006287,2025-07-25T00:54:15.764742,11.46,"{""NZDUSDc"": -2.38, ""GBPJPYc"": 7.53, ""EURCADc"": -0.77, ""AUDCHFc"": 7.47, ""EURUSDc"": -0.37}",5
183459647,2025-07-25T00:54:25.764707,-0.07,"{""GBPCADc"": 10.07, ""EURUSDc"": -0.48, ""AUDJPYc"": -0.07, ""EURNZDc"": 0.08, ""USDCHFc"": -7.94}",5
263006287,2025-07-25T00:54:25.780215,11.53,"{""NZDUSDc"": -2.36, ""GBPJPYc"": 7.59, ""EURCADc"": -0.78, ""AUDCHFc"": 7.47, ""EURUSDc"": -0.37}",5
183459647,2025-07-25T00:54:35.771013,0.14,"{""GBPCADc"": 10.07, ""EURUSDc"": -0.36, ""AUDJPYc"": -0.07, ""EURNZDc"": 0.12, ""USDCHFc"": -7.89}",5
